Category,Date,Total Export Value,China Export Value,Total Import Value,China Import Value
813 Lighting fixtures & fittings,2020-09,10249.326,301.02,135802.92,114343.73
813 Lighting fixtures & fittings,2020-10,9357.344000000005,225.575,143791.48899999997,123709.37
813 Lighting fixtures & fittings,2020-11,9686.778999999993,110.701,143560.25900000002,119857.54
813 Lighting fixtures & fittings,2020-12,12235.916000000001,457.37,121502.72999999998,96370.18
813 Lighting fixtures & fittings,2021-01,7560.785999999999,25.183,111027.26999999999,92574.75
813 Lighting fixtures & fittings,2021-02,10867.678,60.741,111375.56999999999,91737.78
"821 Furniture, mattresses & cushions",2018-07,11609.592000000002,1986.547,421181.7970000001,286073.292
"821 Furniture, mattresses & cushions",2018-08,13475.107,1616.004,457595.5219999997,310875.169
"821 Furniture, mattresses & cushions",2018-09,11718.771999999999,2257.136,436573.27600000007,299935.721
"821 Furniture, mattresses & cushions",2018-10,16551.933,1890.925,462862.71699999995,320541.693
"821 Furniture, mattresses & cushions",2018-11,14766.467000000004,2698.426,501067.9100000002,345383.373
"821 Furniture, mattresses & cushions",2018-12,15603.004000000003,3067.71,417523.89299999987,283734.902
"821 Furniture, mattresses & cushions",2019-01,13919.018999999998,1426.58,481401.77300000004,336591.863
"821 Furniture, mattresses & cushions",2019-02,14469.261999999995,2332.42,364561.8700000001,254701.336
"821 Furniture, mattresses & cushions",2019-03,15492.489999999998,1342.81,278012.512,160661.553
"821 Furniture, mattresses & cushions",2019-04,13878.162999999999,1234.72,387140.62799999985,266095.872
"821 Furniture, mattresses & cushions",2019-05,14156.314000000002,1223.81,409365.5780000001,286621.949
"821 Furniture, mattresses & cushions",2019-06,16666.377999999993,2470.06,373209.756,264277.788
"821 Furniture, mattresses & cushions",2019-07,13064.317,1735.74,427976.62499999994,293736.29
"821 Furniture, mattresses & cushions",2020-01,11147.689,1372.428,470375.925,342151.153
"821 Furniture, mattresses & cushions",2020-02,13389.538,1017.344,272285.754,166605.985
"821 Furniture, mattresses & cushions",2020-03,13694.902999999998,990.705,235994.757,117767.5
"821 Furniture, mattresses & cushions",2020-04,11066.476999999997,1468.594,386533.0820000001,282921.46
"821 Furniture, mattresses & cushions",2020-05,11952.557999999999,2101.2,351015.71599999996,267359.29
"821 Furniture, mattresses & cushions",2020-06,12037.194,2328.04,420431.481,323158.19
"821 Furniture, mattresses & cushions",2020-07,10211.751,919.487,509031.139,375344.802
"821 Furniture, mattresses & cushions",2020-08,9889.065,1145.16,466941.20199999993,337675.57
"821 Furniture, mattresses & cushions",2020-09,8760.008000000002,1492.74,475421.08,342539.51
"821 Furniture, mattresses & cushions",2020-10,11155.732000000004,2334.37,515075.762,380435.37
"821 Furniture, mattresses & cushions",2020-11,10991.821,2029.56,555839.5610000001,420430.08
"821 Furniture, mattresses & cushions",2020-12,12012.416,2382.85,567064.085,400520.35
"821 Furniture, mattresses & cushions",2021-01,8313.535000000002,1288.77,474804.1900000001,348782.28
"821 Furniture, mattresses & cushions",2021-02,10313.680999999999,2565.04,449825.91400000005,322176.39
"831 Travel goods, bags & like containers",2018-07,5004.647999999999,88.982,164454.10399999996,89713.508
"831 Travel goods, bags & like containers",2018-08,11399.126000000002,34.085,159376.277,90517.668
"831 Travel goods, bags & like containers",2018-09,7140.351000000001,625.683,167929.35000000003,97536.224
"831 Travel goods, bags & like containers",2018-10,7708.251,101.444,210363.85599999997,122435.435
"831 Travel goods, bags & like containers",2018-11,7295.2750000000015,46.705,203386.92499999996,117253.432
"831 Travel goods, bags & like containers",2018-12,6374.793000000001,96.076,169616.233,77517.612
"831 Travel goods, bags & like containers",2019-01,7063.765999999999,334.857,168201.676,94293.21
"831 Travel goods, bags & like containers",2019-02,5981.824999999998,37.822,146083.11400000006,72743.864
"831 Travel goods, bags & like containers",2019-03,7846.728000000003,129.232,116666.35899999997,44157.634
"831 Travel goods, bags & like containers",2019-04,8710.796000000002,856.563,135217.50600000002,59755.373
"831 Travel goods, bags & like containers",2019-05,8206.251999999999,56.837,140272.78299999994,70031.858
"831 Travel goods, bags & like containers",2019-06,6139.786000000001,33.726,133955.86700000006,64068.208
"831 Travel goods, bags & like containers",2019-07,8994.096000000001,23.683,158637.2129999999,76592.15
"831 Travel goods, bags & like containers",2020-01,7593.647999999998,80.62,167320.33099999998,86554.494
"831 Travel goods, bags & like containers",2020-02,7005.391,16.864,116683.98900000003,45878.479
"831 Travel goods, bags & like containers",2020-03,8762.944999999998,69.268,99617.07100000003,35401.55
"831 Travel goods, bags & like containers",2020-04,6320.805000000001,1583.968,84205.35899999998,43771.709
"831 Travel goods, bags & like containers",2020-05,5157.227000000001,310.615,83610.91300000002,31935.39
"831 Travel goods, bags & like containers",2020-06,6135.378,29.762,104326.729,41724.29
"831 Travel goods, bags & like containers",2020-07,7799.864999999998,481.111,123829.70099999999,49566.152
"831 Travel goods, bags & like containers",2020-08,7658.513000000001,254.047,108254.89,47769.97
"831 Travel goods, bags & like containers",2020-09,9482.035000000005,171.733,124326.44299999998,64562.97
"831 Travel goods, bags & like containers",2020-10,17231.708000000002,901.356,160185.125,74099.96
"831 Travel goods, bags & like containers",2020-11,13497.747,1759.21,164547.34600000002,79512.01
"831 Travel goods, bags & like containers",2020-12,14535.193000000001,1071.7,174603.50899999996,73142.61
"831 Travel goods, bags & like containers",2021-01,7407.761999999999,294.43,126984.09099999999,55865.59
"831 Travel goods, bags & like containers",2021-02,6862.392000000003,37.571,114886.47499999998,54553.71
841 Men's clothing (excl knitted),2018-07,2022.7300000000002,32.031,139123.87,86395.655
841 Men's clothing (excl knitted),2018-08,2503.393000000001,17.126,153092.89100000006,88212.214
841 Men's clothing (excl knitted),2018-09,2659.907,34.748,136761.80800000005,83477.967
841 Men's clothing (excl knitted),2018-10,3413.0259999999994,93.383,145209.14599999998,84684.191
841 Men's clothing (excl knitted),2018-11,2429.6259999999993,11.099,132371.74399999998,79002.741
841 Men's clothing (excl knitted),2018-12,2358.0639999999994,,95305.41600000008,50327.71
841 Men's clothing (excl knitted),2019-01,2546.2959999999994,40.525,164450.822,103602.216
841 Men's clothing (excl knitted),2019-02,2564.268,10.934,138408.82999999996,86764.542
841 Men's clothing (excl knitted),2019-03,3236.2959999999994,7.842,107120.65600000006,51515.014
841 Men's clothing (excl knitted),2019-04,2510.4639999999995,,119136.861,71911.973
841 Men's clothing (excl knitted),2019-05,2552.7419999999997,43.937,116558.61000000002,63076.915
841 Men's clothing (excl knitted),2019-06,2485.1629999999996,2.317,111930.40600000006,67077.601
841 Men's clothing (excl knitted),2019-07,2989.4589999999994,218.993,149462.33000000005,86507.557
841 Men's clothing (excl knitted),2020-01,3094.231,92.013,147461.05500000002,92921.356
841 Men's clothing (excl knitted),2020-02,4489.208000000001,142.953,105180.191,54600.79
841 Men's clothing (excl knitted),2020-03,3839.615000000001,19.237,105821.67600000002,48935.35
841 Men's clothing (excl knitted),2020-04,1126.6180000000004,39.135,95880.36699999998,53688.054
841 Men's clothing (excl knitted),2020-05,2394.7159999999994,0.048,49108.31899999999,30460.57
841 Men's clothing (excl knitted),2020-06,3440.7309999999984,51.073,87380.04099999998,50783.3
841 Men's clothing (excl knitted),2020-07,4124.342,60.246,105880.56499999999,59819.258
841 Men's clothing (excl knitted),2020-08,4634.712999999999,67.279,96410.95799999998,47862.48
841 Men's clothing (excl knitted),2020-09,3251.8659999999995,11.45,114068.43100000001,67041.46
841 Men's clothing (excl knitted),2020-10,4142.157,34.892,137009.32200000004,74375.51
841 Men's clothing (excl knitted),2020-11,5428.017999999999,186.454,123198.32100000001,67315.65
841 Men's clothing (excl knitted),2020-12,4440.828999999998,34.317,112033.47499999999,61868.51
841 Men's clothing (excl knitted),2021-01,3522.924999999999,3.245,102076.196,56665.98
841 Men's clothing (excl knitted),2021-02,3402.5850000000005,13.81,112632.02299999999,71821.05
842 Women's clothing (excl knitted),2018-07,5795.606,37.514,188517.832,134938.343
842 Women's clothing (excl knitted),2018-08,7852.052999999999,133.822,210782.0259999999,145120.046
842 Women's clothing (excl knitted),2018-09,6905.147999999999,62.883,200915.59800000003,143610.353
842 Women's clothing (excl knitted),2018-10,7654.9220000000005,42.477,248966.94700000001,175715.874
842 Women's clothing (excl knitted),2018-11,6893.5199999999995,32.336,214721.90100000004,152157.507
842 Women's clothing (excl knitted),2018-12,6867.864999999999,108.125,159685.66700000002,110509.753
842 Women's clothing (excl knitted),2019-01,5983.655999999999,117.034,216678.17300000007,157986.246
842 Women's clothing (excl knitted),2019-02,7804.584000000001,84.292,199145.9740000001,137512.129
842 Women's clothing (excl knitted),2019-03,8556.502,188.447,157455.77700000003,94760.632
842 Women's clothing (excl knitted),2019-04,5499.76,15.88,189679.29599999997,130355.746
842 Women's clothing (excl knitted),2019-05,5205.2660000000005,27.383,170533.37600000002,114260.209
842 Women's clothing (excl knitted),2019-06,6350.175,9.118,157717.41299999997,105934.621
842 Women's clothing (excl knitted),2019-07,7266.947,503.245,206158.9299999999,138910.788
842 Women's clothing (excl knitted),2020-01,5486.828,34.966,225733.05,159672.858
842 Women's clothing (excl knitted),2020-02,8392.037999999999,103.697,154717.86599999992,90282.155
842 Women's clothing (excl knitted),2020-03,8870.184000000001,156.709,136016.14700000003,67553.3
842 Women's clothing (excl knitted),2020-04,2255.485999999999,14.776,127927.101,83253.054
842 Women's clothing (excl knitted),2020-05,3754.3039999999996,8.446,69785.45399999998,45614.16
842 Women's clothing (excl knitted),2020-06,4558.958000000003,22.831,121467.12699999998,78032.01
842 Women's clothing (excl knitted),2020-07,6284.351999999999,5.866,148841.96,99370.596
842 Women's clothing (excl knitted),2020-08,7502.453999999999,88.804,150925.823,92852.11
842 Women's clothing (excl knitted),2020-09,6924.468000000001,73.622,186394.54499999995,124720.84
842 Women's clothing (excl knitted),2020-10,6686.657999999997,38.295,226859.40900000004,153478.99
842 Women's clothing (excl knitted),2020-11,6760.452000000001,59.406,217843.82099999997,147346.34
842 Women's clothing (excl knitted),2020-12,6204.942000000001,341.717,178936.894,118061.37
842 Women's clothing (excl knitted),2021-01,5113.102999999998,48.801,163769.48499999996,104442.73
842 Women's clothing (excl knitted),2021-02,6380.2689999999975,22.209,176145.36299999998,118115.14
"843 Men's clothing, knitted",2018-07,1438.0620000000001,111.535,49675.75800000001,31297.41
"843 Men's clothing, knitted",2018-08,1342.733,213.505,51495.720000000016,30765.17
"843 Men's clothing, knitted",2018-09,1117.8609999999999,115.766,47875.369,32072.678
"843 Men's clothing, knitted",2018-10,1506.3510000000003,161.86,50540.72,32482.483
"843 Men's clothing, knitted",2018-11,1438.8810000000003,189.948,51174.14300000003,31626.846
"843 Men's clothing, knitted",2018-12,1562.7269999999999,57.966,38529.60399999999,23331.801
"843 Men's clothing, knitted",2019-01,945.8009999999999,9.596,65320.41899999998,42438.637
"843 Men's clothing, knitted",2019-02,1506.4070000000002,103.563,60763.49899999998,38259.27
"843 Men's clothing, knitted",2019-03,1553.5459999999998,108.626,45198.10200000002,23704.735
"843 Men's clothing, knitted",2019-04,1087.4320000000002,66.22,52860.82099999999,33011.106
"843 Men's clothing, knitted",2019-05,1122.1399999999999,39.351,49401.277,30703.16
"843 Men's clothing, knitted",2019-06,1353.1589999999999,97.657,45578.878,29159.451
"843 Men's clothing, knitted",2019-07,1384.282,141.844,60795.93599999999,37176.134
"843 Men's clothing, knitted",2020-01,2135.381,15.211,66297.813,45953.373
"843 Men's clothing, knitted",2020-02,2269.939,0.551,49202.08099999999,27985.566
"843 Men's clothing, knitted",2020-03,2285.3579999999997,107.591,47831.80500000001,24407.63
"843 Men's clothing, knitted",2020-04,1007.813,2.093,46757.4,30995.913
"843 Men's clothing, knitted",2020-05,1907.948,,25683.255999999994,20552.92
"843 Men's clothing, knitted",2020-06,2532.6850000000004,121.356,47440.63599999999,32553.26
"843 Men's clothing, knitted",2020-07,1344.719,123.164,52486.99700000001,32417.193
"843 Men's clothing, knitted",2020-08,2705.5819999999994,107.374,43375.833000000006,27440.94
"843 Men's clothing, knitted",2020-09,2115.765,33.958,48239.906,30732.84
"843 Men's clothing, knitted",2020-10,2131.0589999999997,17.58,55434.757000000005,32994.55
"843 Men's clothing, knitted",2020-11,2253.264,80.296,53504.837,32497.5
"843 Men's clothing, knitted",2020-12,2715.1990000000005,266.866,54834.668000000005,30665.41
"843 Men's clothing, knitted",2021-01,1843.2670000000003,87.571,52819.128,31754.44
"843 Men's clothing, knitted",2021-02,2476.8960000000006,62.722,63690.735,42540.34
"844 Women's clothing, knitted",2018-07,1577.9180000000001,3.248,81564.90700000002,54611.787
"844 Women's clothing, knitted",2018-08,1725.3300000000002,191.537,87990.924,57915.717
"844 Women's clothing, knitted",2018-09,1705.777,52.537,79685.27799999998,53603.617
"844 Women's clothing, knitted",2018-10,1635.7900000000002,54.99,94831.71099999998,65251.092
"844 Women's clothing, knitted",2018-11,1650.4250000000002,19.863,87727.19000000002,59827.186
"844 Women's clothing, knitted",2018-12,1045.025,49.047,72004.86599999998,47556.729
"844 Women's clothing, knitted",2019-01,949.9640000000002,69.214,105566.46099999995,72696.423
"844 Women's clothing, knitted",2019-02,1336,35.762,104186.77200000004,70967.24
"844 Women's clothing, knitted",2019-03,1617.1780000000003,40.665,90016.17000000001,56189.74
"844 Women's clothing, knitted",2019-04,1139.1209999999999,,105653.66799999998,73088.904
"844 Women's clothing, knitted",2019-05,1894.5919999999992,736.828,85800.28900000005,59284.166
"844 Women's clothing, knitted",2019-06,1798.7559999999992,21.685,75942.137,50345.885
"844 Women's clothing, knitted",2019-07,1747.704,38.284,89499.19499999998,57257.222
"844 Women's clothing, knitted",2020-01,1305.291,3.079,102675.814,70207.522
"844 Women's clothing, knitted",2020-02,2390.7190000000005,5.467,82523.09400000001,50383.915
"844 Women's clothing, knitted",2020-03,2381.916,2.071,74292.62,43808.52
"844 Women's clothing, knitted",2020-04,629.14,290,84535.158,59423.289
"844 Women's clothing, knitted",2020-05,1521.429,0.122,41346.69000000002,31617.98
"844 Women's clothing, knitted",2020-06,1771.618,126.281,80060.18100000001,60750.81
"844 Women's clothing, knitted",2020-07,1322.9920000000004,4.034,87665.58200000002,58783.211
"844 Women's clothing, knitted",2020-08,2066.6349999999998,0.098,75879.19200000001,50093.49
"844 Women's clothing, knitted",2020-09,1903.9150000000002,84.229,87190.902,61262.17
"844 Women's clothing, knitted",2020-10,1701.3840000000002,160.818,109517.903,74832.25
"844 Women's clothing, knitted",2020-11,2015.2849999999999,46.741,102358.31599999999,74044.97
"844 Women's clothing, knitted",2020-12,1366.337,7.789,101167.30799999999,66584.82
"844 Women's clothing, knitted",2021-01,1101.6350000000002,,96765.524,63867.82
"844 Women's clothing, knitted",2021-02,1467.7320000000002,,122919.21100000001,92387.49
845 Other textile clothing,2018-07,6348.176,50.022,256385.26399999997,167426.589
845 Other textile clothing,2018-08,7319.8600000000015,410.563,265298.13899999997,166668.81
